model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-4.1,12141,[Bug]: KeyBoard Backspace is not work in UEFI shell when launch QEMU with -nographic mode,ovmfpkg,False,0.95,"This is a genuine bug report about keyboard input handling in the UEFI shell under QEMU, which is relevant to EDK II firmware development.",False,needs-maintainer-feedback
gpt-4.1,12077,[Bug]: Uncrustify configuration formats DEBUG macros incorrectly (contradicts Coding Standard 5.2.2.4),other,False,0.95,"This issue reports a problem with the Uncrustify configuration, which is a coding style enforcement tool used in EDK II, making it relevant and valid for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-4.1,12073,[Bug]: UsbMassStorageDxe: UsbMassReadBlocks lacks retry mechanism for transient USB failures,mdemodulepkg,False,1.0,"This is a genuine bug report about missing retry logic in a core EDK II driver, which is relevant and actionable.",False,needs-maintainer-feedback|needs-triage
gpt-4.1,12067,[Bug]: MdeModulePkg/HiiDatabaseDxe: Parser issue in GetNameElement(),emulatorpkg|mdemodulepkg,False,0.95,"The issue reports a parser problem in the GetNameElement() function of HiiDatabaseDxe, which is a genuine bug report related to EDK II firmware components.",False,
gpt-4.1,12065,[Bug]: Code issue in SetupBrowserDxe introduce from  https://github.com/tianocore/edk2/pull/11686,mdemodulepkg,False,0.95,"The issue reports a code problem in SetupBrowserDxe related to a recent pull request, which is a valid bug report for EDK II.",False,needs-triage
gpt-4.1,12043,[Bug]: edk2:Shell won't build with GCC 16 with -Werror,shellpkg,False,0.98,"This is a valid bug report about a build failure in ShellPkg when using GCC 16 with -Werror, which is relevant to EDK II build infrastructure.",False,
gpt-4.1,11965,[Bug]: qemu-kvm GUEST start failed on RISC-V,ovmfpkg,False,0.95,"The issue reports a guest startup failure on qemu-kvm for RISC-V using OvmfPkg, which is a valid bug report related to EDK II firmware components.",False,needs-maintainer-feedback
gpt-4.1,11948,[Bug]: Mismatch in the value of LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX,mdepkg,False,0.95,"The issue reports a mismatch in a defined value, which could indicate a bug or specification compliance problem in EDK II's MdePkg.",False,needs-maintainer-feedback
gpt-4.1,11895,[Bug]: /EmulatorPkg/Unix/Host/Host.h:69:12: fatal error: termio.h: No such file or directory,emulatorpkg,False,1.0,"This is a genuine build failure related to EmulatorPkg, which is a valid EDK II component.",False,needs-triage
gpt-4.1,11882,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _memcpy' in CLANGPDB (IA32 NOOPT),redfishpkg,False,1.0,"This is a genuine build failure report for RedfishPkg with specific toolchain and configuration details, making it a valid issue.",False,needs-maintainer-feedback|needs-triage
