model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-5.4,12141,[Bug]: KeyBoard Backspace is not work in UEFI shell when launch QEMU with -nographic mode,ovmfpkg,False,0.97,"This is a plausible reproducible bug report affecting OvmfPkg/UEFI Shell behavior under QEMU -nographic mode, which is directly related to EDK II firmware functionality.",False,needs-maintainer-feedback
gpt-5.4,12077,[Bug]: Uncrustify configuration formats DEBUG macros incorrectly (contradicts Coding Standard 5.2.2.4),other,False,0.97,"This is a plausible bug report against EDK II's coding style enforcement tooling (Uncrustify configuration) alleging incorrect formatting relative to the project's coding standard, which is in scope for the tracker.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,12073,[Bug]: UsbMassStorageDxe: UsbMassReadBlocks lacks retry mechanism for transient USB failures,mdemodulepkg,False,0.98,"This is a plausible bug report in an EDK II driver component describing missing retry handling for transient USB failures, which is directly related to firmware functionality and is investigable.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,12067,[Bug]: MdeModulePkg/HiiDatabaseDxe: Parser issue in GetNameElement(),emulatorpkg|mdemodulepkg,False,0.89,"This appears to be a concrete bug report in an EDK II firmware component (HiiDatabaseDxe) identifying a parser issue in a specific function, which is relevant and investigable for the project tracker.",False,
gpt-5.4,12065,[Bug]: Code issue in SetupBrowserDxe introduce from  https://github.com/tianocore/edk2/pull/11686,mdemodulepkg,False,0.94,"This is a plausible bug report in an EDK II firmware component (SetupBrowserDxe) tied to a specific introducing PR, which gives enough context to investigate and matches historically valid code-issue reports for this area.",False,needs-triage
gpt-5.4,12043,[Bug]: edk2:Shell won't build with GCC 16 with -Werror,shellpkg,False,0.98,"This is a plausible build failure affecting an EDK II package with a specific compiler version and -Werror configuration, which is in scope for the project tracker and provides enough information to investigate.",False,
gpt-5.4,11965,[Bug]: qemu-kvm GUEST start failed on RISC-V,ovmfpkg,False,0.95,"This is a plausible EDK II virtualization/firmware bug report involving OvmfPkg on RISC-V with qemu-kvm guest startup failure, which is relevant to EDK II and similar issues have been treated as valid.",False,needs-maintainer-feedback
gpt-5.4,11948,[Bug]: Mismatch in the value of LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX,mdepkg,False,0.96,"This is a concrete bug report about an incorrect constant value in MdePkg, which is an EDK II package issue similar to prior valid spec/definition mismatches and is actionable for maintainers.",False,needs-maintainer-feedback
gpt-5.4,11895,[Bug]: /EmulatorPkg/Unix/Host/Host.h:69:12: fatal error: termio.h: No such file or directory,emulatorpkg,False,0.99,"This is a concrete build failure in EmulatorPkg on Unix due to a missing system header, which is directly related to EDK II build/platform support and is therefore a valid issue to investigate.",False,needs-triage
gpt-5.4,11882,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _memcpy' in CLANGPDB (IA32 NOOPT),redfishpkg,False,0.99,"This is a concrete EDK II build failure in RedfishPkg involving the CLANGPDB toolchain and IA32 NOOPT configuration, which is directly within scope and provides enough information to investigate.",False,needs-maintainer-feedback|needs-triage
