model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-5.4,12141,[Bug]: KeyBoard Backspace is not work in UEFI shell when launch QEMU with -nographic mode,ovmfpkg,False,0.9,"This is a plausible OvmfPkg/QEMU-related bug report about UEFI Shell keyboard input behavior in -nographic mode, and it contains enough context to investigate even though reproduction details are brief.",False,needs-maintainer-feedback
gpt-5.4,12077,[Bug]: Uncrustify configuration formats DEBUG macros incorrectly (contradicts Coding Standard 5.2.2.4),other,False,0.97,"This is a concrete bug report about an EDK II coding style enforcement tool configuration (Uncrustify) conflicting with the documented coding standard, which is within scope and specific enough to investigate.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,12073,[Bug]: UsbMassStorageDxe: UsbMassReadBlocks lacks retry mechanism for transient USB failures,mdemodulepkg,False,0.95,This is a plausible bug report in an EDK II driver component describing a specific missing error-handling behavior that is concrete enough to investigate.,False,needs-maintainer-feedback|needs-triage
gpt-5.4,12067,[Bug]: MdeModulePkg/HiiDatabaseDxe: Parser issue in GetNameElement(),emulatorpkg|mdemodulepkg,False,0.92,"This appears to be a concrete bug report in an EDK II firmware component with a specific function and package identified, which is enough to investigate absent evidence that it is merely a usage question or expected behavior.",False,
gpt-5.4,12065,[Bug]: Code issue in SetupBrowserDxe introduce from  https://github.com/tianocore/edk2/pull/11686,mdemodulepkg,False,0.91,"This appears to be a concrete bug report against an EDK II firmware component (SetupBrowserDxe) with a specific regression source identified by PR #11686, which is enough to investigate.",False,needs-triage
gpt-5.4,12043,[Bug]: edk2:Shell won't build with GCC 16 with -Werror,shellpkg,False,0.98,"This is a plausible EDK II build failure in ShellPkg involving a specific compiler version and -Werror, which is directly relevant to project build infrastructure and has enough detail to investigate.",False,
gpt-5.4,11965,[Bug]: qemu-kvm GUEST start failed on RISC-V,ovmfpkg,False,0.9,"This is a plausible EDK II bug report affecting OvmfPkg on RISC-V under qemu-kvm, and it provides enough concrete context to investigate a guest startup failure.",False,needs-maintainer-feedback
gpt-5.4,11948,[Bug]: Mismatch in the value of LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX,mdepkg,False,0.94,"This appears to be a concrete bug report about an incorrect constant value in MdePkg, which is an EDK II package issue with enough specificity to investigate.",False,needs-maintainer-feedback
gpt-5.4,11895,[Bug]: /EmulatorPkg/Unix/Host/Host.h:69:12: fatal error: termio.h: No such file or directory,emulatorpkg,False,0.98,"This is a concrete EDK II build failure in EmulatorPkg caused by a missing system header include, which is directly related to project build infrastructure and has enough information to investigate.",False,needs-triage
gpt-5.4,11882,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _memcpy' in CLANGPDB (IA32 NOOPT),redfishpkg,False,0.99,"This is a concrete EDK II build failure in RedfishPkg involving the CLANGPDB toolchain and IA32 NOOPT configuration, which is directly within project scope and has enough detail to investigate.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,11881,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _fltused' in CLANGPDB (DEBUG RELEASE),redfishpkg,False,0.98,"This is a concrete EDK II build failure in RedfishPkg involving the CLANGPDB toolchain and linker, which is directly within scope and has enough detail to investigate.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.98,"This is a concrete EDK II build failure involving a supported toolchain/configuration (CLANGDWARF, RELEASE, AARCH64, StandaloneMmPkg), which is directly relevant and sufficiently specific to investigate.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.97,"This is a legitimate BaseTools/build infrastructure issue request describing an EDK II toolchain dependency update to fix IA32 CLANGDWARF link problems, which is within scope and sufficiently actionable.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.92,"This is a plausible EDK II regression report affecting ArmVirtPkg/MdeModulePkg firmware menu input handling, and the title provides a specific commit and affected behavior that is sufficient to investigate.",False,needs-triage
gpt-5.4,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.96,"This is a specific firmware bug report in MdeModulePkg describing incorrect Option ROM selection behavior on non-x86 platforms, and it contains enough detail to investigate.",False,needs-triage
gpt-5.4,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.98,"This is a concrete build failure affecting EDK II build infrastructure on x86 with GCC when static stack checking is enabled, which is a valid issue type for investigation.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.98,"This is a plausible EDK II build failure involving BdsDxe and the CLANGPDB toolchain, which falls under build infrastructure and is specific enough to investigate.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.98,"This is a plausible EDK II build failure involving a supported toolchain/package, and build-tool/compiler compatibility issues are valid tracker issues even with limited detail.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.98,"This is a plausible EDK II build failure involving a package and compiler/toolchain support (VS2022), which is within scope and has enough information to investigate.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.97,"This is a plausible EDK II build failure involving CryptoPkg and the VS2022 toolchain, which falls squarely within project scope and is specific enough to investigate.",False,needs-maintainer-feedback
gpt-5.4,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.97,"This is a plausible EDK II build failure involving a specific package and toolchain (HiiDatabaseDxe with CLANGPDB), which is directly in scope and sufficiently actionable to investigate.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.97,"This is a plausible EDK II build failure involving SetupBrowserDxe and the CLANGPDB toolchain, which falls under valid build infrastructure/package issues and is specific enough to investigate.",False,needs-maintainer-feedback|needs-triage
gpt-5.4,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.95,"This is a plausible BaseTools bug report about FdfParser behavior in parsing include statements versus conditionals, and it is specific enough to investigate as an EDK II build infrastructure issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.92,"This describes a specific firmware bug in MdeModulePkg involving SmiHandlerUnRegister hanging when an unregistered SMI is invoked, and it is concrete enough for maintainers to investigate.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.97,"This is a specific bug report in an EDK II package describing an OS-runtime safety issue that causes a reproducible crash in RealTimeClockRuntimeDxe during gRT->GetTime, which is sufficient to investigate.",False,
gpt-5.4,11554,[Bug]: <title> Pci command -i can't display PCIe Designated Vendor Specific Extended Capability correctly.,shellpkg,False,0.93,"This is a concrete bug report against ShellPkg functionality describing incorrect PCI capability display behavior, which is relevant to EDK II and specific enough to investigate.",False,needs-triage
gpt-5.4,11509,[Bug]: TCG2/TPM2 support on aarch64 does not work,ovmfpkg,False,0.94,"This is a plausible EDK II firmware bug in OvmfPkg involving TCG2/TPM2 support on aarch64, and it provides enough context to investigate even if full reproduction details are not shown here.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4,11491,[Bug]: ECC Check Silently Fails in edk2 CI for Windows and Linux,basetools,False,0.95,"This is a plausible BaseTools/CI infrastructure bug report affecting edk2 build validation on Windows and Linux, and it contains enough context to investigate.",False,
