model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
gpt-5.4-mini,12141,[Bug]: KeyBoard Backspace is not work in UEFI shell when launch QEMU with -nographic mode,ovmfpkg,False,0.93,"This is a legitimate firmware/UEFI Shell bug report describing a reproducible input issue in QEMU nographic mode, and it relates directly to EDK II/OvmfPkg behavior.",False,needs-maintainer-feedback
gpt-5.4-mini,12077,[Bug]: Uncrustify configuration formats DEBUG macros incorrectly (contradicts Coding Standard 5.2.2.4),other,False,0.96,"This is a legitimate EDK II tooling/style issue: it reports that the Uncrustify configuration formats DEBUG macros incorrectly and cites a specific coding standard contradiction, which is actionable for the project.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,12073,[Bug]: UsbMassStorageDxe: UsbMassReadBlocks lacks retry mechanism for transient USB failures,mdemodulepkg,False,0.96,"This is a legitimate firmware bug report about UsbMassStorageDxe lacking retry handling for transient USB read failures, which is relevant to EDK II and actionable for investigation.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,12067,[Bug]: MdeModulePkg/HiiDatabaseDxe: Parser issue in GetNameElement(),emulatorpkg|mdemodulepkg,False,0.97,"This is a concrete bug report against MdeModulePkg/HiiDatabaseDxe involving a parser issue in GetNameElement(), which is relevant to EDK II and appears actionable.",False,
gpt-5.4-mini,12065,[Bug]: Code issue in SetupBrowserDxe introduce from  https://github.com/tianocore/edk2/pull/11686,mdemodulepkg,False,0.84,"This appears to be a legitimate bug report against SetupBrowserDxe in MdeModulePkg, referencing a specific upstream pull request, so it is relevant to EDK II and should be investigated.",False,needs-triage
gpt-5.4-mini,12043,[Bug]: edk2:Shell won't build with GCC 16 with -Werror,shellpkg,False,0.98,"This is a legitimate build failure report for ShellPkg caused by GCC 16 warnings being treated as errors, which is relevant to EDK II and actionable for maintainers.",False,
gpt-5.4-mini,11965,[Bug]: qemu-kvm GUEST start failed on RISC-V,ovmfpkg,False,0.88,"This is a plausible build/runtime bug report for an EDK II package (OvmfPkg) affecting RISC-V guest startup under qemu-kvm, so it is relevant and should be treated as valid.",False,needs-maintainer-feedback
gpt-5.4-mini,11948,[Bug]: Mismatch in the value of LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX,mdepkg,False,0.95,"This appears to be a genuine EDK II bug report about a constant/value mismatch in MdePkg, which is relevant to firmware code and specific enough to investigate.",False,needs-maintainer-feedback
gpt-5.4-mini,11895,[Bug]: /EmulatorPkg/Unix/Host/Host.h:69:12: fatal error: termio.h: No such file or directory,emulatorpkg,False,0.98,This is a genuine build failure in EmulatorPkg with a specific missing-header error and enough detail to investigate.,False,needs-triage
gpt-5.4-mini,11882,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _memcpy' in CLANGPDB (IA32 NOOPT),redfishpkg,False,0.99,"This is a concrete build failure in RedfishPkg with a specific toolchain and configuration, which is a valid EDK II issue and has enough detail to investigate.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11881,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _fltused' in CLANGPDB (DEBUG RELEASE),redfishpkg,False,0.99,"This is a concrete EDK II build failure in RedfishPkg with a specific compiler/linker error under CLANGPDB, so it is a valid project issue.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.98,"This is a concrete build failure report for StandaloneMmPkg with specific toolchain and target details, which is a valid EDK II issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
gpt-5.4-mini,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.98,"This is a legitimate EDK II build infrastructure issue requesting a toolchain dependency update (mu_nasm) to fix IA32 CLANGDWARF link failures, which is valid for BaseTools.",False,needs-maintainer-feedback|needs-triage
gpt-5.4-mini,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.89,"This is a plausible firmware regression report affecting Arm platform menus and keyboard handling, which is relevant to EDK II and contains enough detail to investigate.",False,needs-triage
gpt-5.4-mini,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.96,"This is a plausible EDK II firmware bug report about option ROM handling on non-x86 platforms, and it contains enough detail to investigate.",False,needs-triage
gpt-5.4-mini,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.98,"This is a build failure affecting EDK II on x86 with GCC when STATIC stack check is enabled, which is a legitimate project bug report with clear relevance to build tools and firmware code.",False,needs-maintainer-feedback|needs-owner|needs-triage
