model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
claude-sonnet-4-6,12141,[Bug]: KeyBoard Backspace is not work in UEFI shell when launch QEMU with -nographic mode,ovmfpkg,False,0.8,"This is a genuine bug report about keyboard input (backspace key) not functioning correctly in UEFI shell under OvmfPkg when QEMU is launched with -nographic mode, which is a legitimate EDK II firmware issue.",False,needs-maintainer-feedback
claude-sonnet-4-6,12077,[Bug]: Uncrustify configuration formats DEBUG macros incorrectly (contradicts Coding Standard 5.2.2.4),other,False,0.92,"This is a valid bug report about the Uncrustify CI coding style enforcement tool producing incorrect formatting that contradicts the EDK II Coding Standard, which is a legitimate infrastructure/tooling issue for the project.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,12073,[Bug]: UsbMassStorageDxe: UsbMassReadBlocks lacks retry mechanism for transient USB failures,mdemodulepkg,False,0.85,"This is a legitimate bug report requesting a retry mechanism in UsbMassStorageDxe to handle transient USB failures, which aligns with similar valid issues about USB mass storage reliability in the EDK II project history.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,12067,[Bug]: MdeModulePkg/HiiDatabaseDxe: Parser issue in GetNameElement(),emulatorpkg|mdemodulepkg,False,0.85,"This is a genuine bug report describing a parser issue in a specific EDK II component (HiiDatabaseDxe's GetNameElement function), which warrants investigation as a legitimate code defect.",False,
claude-sonnet-4-6,12065,[Bug]: Code issue in SetupBrowserDxe introduce from  https://github.com/tianocore/edk2/pull/11686,mdemodulepkg,False,0.85,"This is a genuine bug report referencing a specific code issue introduced by a known pull request in the SetupBrowserDxe component of MdeModulePkg, which aligns with similar valid Coverity/code issues historically classified as VALID for this package.",False,needs-triage
claude-sonnet-4-6,12043,[Bug]: edk2:Shell won't build with GCC 16 with -Werror,shellpkg,False,0.95,"This is a genuine build failure bug report affecting ShellPkg with GCC 16 and -Werror, which is a legitimate EDK II build infrastructure issue similar to other compiler-related build failures historically classified as VALID.",False,
claude-sonnet-4-6,11965,[Bug]: qemu-kvm GUEST start failed on RISC-V,ovmfpkg,False,0.8,"This appears to be a legitimate bug report about QEMU/KVM guest startup failure on RISC-V architecture, which relates to OvmfPkg firmware components and is similar to other valid QEMU/KVM emulation failure issues in this project.",False,needs-maintainer-feedback
claude-sonnet-4-6,11948,[Bug]: Mismatch in the value of LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX,mdepkg,False,0.9,"This is a legitimate bug report about a mismatch in a defined constant value in MdePkg, which is similar to other valid issues about spec-defined values and typo/value corrections in EDK II packages.",False,needs-maintainer-feedback
claude-sonnet-4-6,11895,[Bug]: /EmulatorPkg/Unix/Host/Host.h:69:12: fatal error: termio.h: No such file or directory,emulatorpkg,False,0.95,"This is a genuine build failure bug report for EmulatorPkg where a required header file 'termio.h' is missing, which is a real reproducible build infrastructure issue affecting the EDK II project.",False,needs-triage
claude-sonnet-4-6,11882,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _memcpy' in CLANGPDB (IA32 NOOPT),redfishpkg,False,0.97,"This is a genuine build failure bug report for RedfishPkg with a specific compiler/linker (CLANGPDB), architecture (IA32), and build target (NOOPT), directly analogous to other valid build failure issues in this project's history.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,11881,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _fltused' in CLANGPDB (DEBUG RELEASE),redfishpkg,False,0.95,"This is a genuine build failure bug report for RedfishPkg when using the CLANGPDB toolchain, which is a legitimate EDK II build infrastructure issue similar to other validated CLANGPDB build failures in the project history.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.97,"This is a genuine build failure bug report for StandaloneMmPkg using the CLANGDWARF toolchain targeting RELEASE AARCH64, which is directly analogous to similar valid build failure issues in this project's history.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.9,"This is a valid build infrastructure issue requesting an update to the nasm toolchain dependency to fix IA32 CLANGDWARF link failures, which directly relates to EDK II build tools and compiler support.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.95,"This is a genuine bug report identifying a specific commit (901c4e3) that breaks Enter key handling in ARM platform firmware menus, affecting ArmVirtPkg and MdeModulePkg components.",False,needs-triage
claude-sonnet-4-6,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.92,"This is a genuine bug report describing a specific platform-conditional logic flaw in MdeModulePkg where non-x86 Option ROM images are unreachable when multiple Option ROM images exist, which is a real firmware correctness issue.",False,needs-triage
claude-sonnet-4-6,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.95,"This is a genuine build failure bug report related to EDK II build infrastructure (GCC compiler with stack check enabled on X86), which is a legitimate and actionable issue for the project tracker.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This is a legitimate build failure bug report for BdsDxe with the CLANGPDB toolchain, which is a real reproducible build infrastructure issue in MdeModulePkg.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.95,"This is a genuine build failure bug report for UefiPayloadPkg with a specific compiler (VS2022), which is a valid EDK II build infrastructure issue similar to the historical 'UefiPayloadPkg: build error' case classified as VALID.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.95,"This is a legitimate build failure bug report for SignedCapsulePkg with VS2022, which is similar to previously validated issues like 'SignedCapsulePkg build failure (DEBUG / AARCH64 / GCC5)' and 'Build fail with VS2019'.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.95,"This is a genuine build failure bug report for CryptoPkg with a specific compiler (VS2022), which is a legitimate and actionable issue for the EDK II project tracker.",False,needs-maintainer-feedback
claude-sonnet-4-6,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This is a genuine build failure bug report for HiiDatabaseDxe with the CLANGPDB toolchain, which is a legitimate and actionable issue for the EDK II project, similar to the historically VALID CLANGPDB build failure in StandaloneMmCoreEntryPoint.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.95,"This is a legitimate build failure bug report for SetupBrowserDxe with CLANGPDB toolchain, which is directly related to EDK II build infrastructure and a specific package driver, consistent with similar historically VALID issues in this project.",False,needs-maintainer-feedback|needs-triage
claude-sonnet-4-6,11772,[Bug]: FdfParser parse include statement before conditional statement,basetools,False,0.9,"This is a legitimate bug report about FDF parser behavior in BaseTools where include statements are being processed before conditional statements, which relates directly to EDK II build infrastructure.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11764,[Bug]: SmiHandlerUnRegister  is pended forever when an unregistered SMI get called,mdemodulepkg,False,0.85,"This appears to be a genuine bug report about SMI handler unregistration getting stuck in a pending state, which is a legitimate firmware issue in MdeModulePkg related to SMM infrastructure.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-sonnet-4-6,11747,"[Bug]: BaseRiscV64CpuTimerLib is not safe for OS-runtime, crashes RealTimeClockRuntimeDxe in gRT->GetTime",ovmfpkg,False,0.95,"This is a genuine bug report describing a crash in RealTimeClockRuntimeDxe when calling gRT->GetTime, related to BaseRiscV64CpuTimerLib not being safe for OS-runtime use, which is a legitimate EDK II firmware bug in OvmfPkg/RiscV architecture code.",False,
