model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
claude-opus-4-7,12141,[Bug]: KeyBoard Backspace is not work in UEFI shell when launch QEMU with -nographic mode,ovmfpkg,False,0.7,"This appears to be a genuine bug report describing a reproducible problem with backspace key handling in UEFI shell under QEMU's -nographic mode, which is a legitimate OvmfPkg/serial console issue worth investigating.",False,needs-maintainer-feedback
claude-opus-4-7,12077,[Bug]: Uncrustify configuration formats DEBUG macros incorrectly (contradicts Coding Standard 5.2.2.4),other,False,0.85,This is a legitimate bug report about EDK II coding style enforcement tooling (Uncrustify) producing output that contradicts the documented EDK II Coding Standard.,False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,12073,[Bug]: UsbMassStorageDxe: UsbMassReadBlocks lacks retry mechanism for transient USB failures,mdemodulepkg,False,0.7,"This appears to be a legitimate bug report identifying a specific function in a specific driver lacking retry handling for transient failures, which is a plausible firmware reliability concern worth investigating.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,12067,[Bug]: MdeModulePkg/HiiDatabaseDxe: Parser issue in GetNameElement(),emulatorpkg|mdemodulepkg,False,0.85,"This appears to be a specific bug report identifying a parser issue in a named function within HiiDatabaseDxe, which is a legitimate EDK II component.",False,
claude-opus-4-7,12065,[Bug]: Code issue in SetupBrowserDxe introduce from  https://github.com/tianocore/edk2/pull/11686,mdemodulepkg,False,0.85,"This is a specific bug report referencing a particular pull request that introduced a code issue in SetupBrowserDxe, which is a legitimate EDK II component.",False,needs-triage
claude-opus-4-7,12043,[Bug]: edk2:Shell won't build with GCC 16 with -Werror,shellpkg,False,0.9,"This is a legitimate build failure report concerning compatibility with a newer GCC compiler version, which is a valid bug for EDK II maintainers to address.",False,
claude-opus-4-7,11965,[Bug]: qemu-kvm GUEST start failed on RISC-V,ovmfpkg,False,0.7,A reported boot failure of a QEMU/KVM RISC-V guest using OVMF appears to be a legitimate bug report against OvmfPkg's RISC-V support.,False,needs-maintainer-feedback
claude-opus-4-7,11948,[Bug]: Mismatch in the value of LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX,mdepkg,False,0.8,A reported mismatch in a defined macro value in MdePkg is a legitimate bug report worth investigation.,False,needs-maintainer-feedback
claude-opus-4-7,11895,[Bug]: /EmulatorPkg/Unix/Host/Host.h:69:12: fatal error: termio.h: No such file or directory,emulatorpkg,False,0.8,This is a legitimate build failure report for EmulatorPkg with a specific error message that can be investigated.,False,needs-triage
claude-opus-4-7,11882,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _memcpy' in CLANGPDB (IA32 NOOPT),redfishpkg,False,0.9,"This is a legitimate, reproducible build failure in RedfishPkg under CLANGPDB IA32 NOOPT toolchain, which is a valid bug report.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11881,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _fltused' in CLANGPDB (DEBUG RELEASE),redfishpkg,False,0.9,"This is a legitimate build failure bug report with specific toolchain (CLANGPDB), package (RedfishPkg), and error message details.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.9,This is a legitimate build failure bug report for a specific toolchain/architecture combination in EDK II.,False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.85,"This is a legitimate build infrastructure request to update the NASM tool version to fix IA32 CLANGDWARF link issues, which is a real build-related problem.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.85,"This identifies a specific commit causing a regression in firmware menu input handling on Arm platforms, which is a legitimate bug report.",False,needs-triage
claude-opus-4-7,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.85,"This describes a specific, reproducible bug in MdeModulePkg's Option ROM handling logic for non-x86 platforms, which is a legitimate firmware bug report.",False,needs-triage
claude-opus-4-7,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.85,"This is a legitimate build failure bug report related to GCC stack check on X86 architectures, which is a real EDK II build infrastructure issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.9,"This is a legitimate build failure report involving the CLANGPDB toolchain and a specific EDK II module (BdsDxe), which is a valid bug for the project tracker.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.85,"This is a legitimate build failure report for a specific EDK II package with a specific toolchain, which qualifies as a valid bug.",False,needs-maintainer-feedback|needs-owner|needs-triage
