model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
claude-opus-4-7,12141,[Bug]: KeyBoard Backspace is not work in UEFI shell when launch QEMU with -nographic mode,ovmfpkg,False,0.7,"This is a specific, reproducible bug report about backspace key handling in UEFI shell under QEMU -nographic mode, which is a legitimate EDK II issue worth investigating.",False,needs-maintainer-feedback
claude-opus-4-7,12077,[Bug]: Uncrustify configuration formats DEBUG macros incorrectly (contradicts Coding Standard 5.2.2.4),other,False,0.9,This is a legitimate bug report about EDK II coding style enforcement tooling (Uncrustify) producing output that contradicts the official Coding Standard.,False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,12073,[Bug]: UsbMassStorageDxe: UsbMassReadBlocks lacks retry mechanism for transient USB failures,mdemodulepkg,False,0.8,"This is a specific bug report about USB mass storage driver behavior with a clear technical issue, similar to historical VALID bugs about hardening USB mass storage drivers.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,12067,[Bug]: MdeModulePkg/HiiDatabaseDxe: Parser issue in GetNameElement(),emulatorpkg|mdemodulepkg,False,0.85,"This is a specific bug report identifying a parser issue in a named function within HiiDatabaseDxe, which is a legitimate EDK II component.",False,
claude-opus-4-7,12065,[Bug]: Code issue in SetupBrowserDxe introduce from  https://github.com/tianocore/edk2/pull/11686,mdemodulepkg,False,0.85,"This is a specific bug report about code issues introduced by a known PR in SetupBrowserDxe, similar to historical VALID Coverity-related SetupBrowserDxe bugs.",False,needs-triage
claude-opus-4-7,12043,[Bug]: edk2:Shell won't build with GCC 16 with -Werror,shellpkg,False,0.9,"This is a legitimate build failure bug report for ShellPkg with a newer GCC compiler version, similar to historical valid build-failure issues.",False,
claude-opus-4-7,11965,[Bug]: qemu-kvm GUEST start failed on RISC-V,ovmfpkg,False,0.7,"This appears to be a genuine bug report about QEMU/KVM guest boot failure on RISC-V with OVMF, which is a legitimate firmware issue worth investigating.",False,needs-maintainer-feedback
claude-opus-4-7,11948,[Bug]: Mismatch in the value of LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX,mdepkg,False,0.85,"This is a specific bug report about a value mismatch in a defined constant in MdePkg, which is a legitimate firmware bug worth investigating.",False,needs-maintainer-feedback
claude-opus-4-7,11895,[Bug]: /EmulatorPkg/Unix/Host/Host.h:69:12: fatal error: termio.h: No such file or directory,emulatorpkg,False,0.8,"This is a genuine build failure report for EmulatorPkg with a specific missing header file error, similar to historical valid EmulatorPkg build issues.",False,needs-triage
claude-opus-4-7,11882,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _memcpy' in CLANGPDB (IA32 NOOPT),redfishpkg,False,0.9,"This is a legitimate build failure report for RedfishPkg with CLANGPDB toolchain, similar to other valid build failure issues in project history.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11881,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _fltused' in CLANGPDB (DEBUG RELEASE),redfishpkg,False,0.9,"This is a genuine build failure report for RedfishPkg with the CLANGPDB toolchain, similar to historical valid build failure issues.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11878,[Bug]: CLANGDWARF cannot build RELEASE AARCH64 StandaloneMmPkg,standalonemmpkg,False,0.9,Build failure for a specific toolchain/target combination on an EDK II package is a legitimate bug report consistent with prior VALID build failure issues.,False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11842,[Bug]: Update mu_nasm nuget release to 2.16.01 to resolve IA32 CLANGDWARF link issues,basetools,False,0.9,This is a legitimate build infrastructure request to update the NASM toolchain version to fix a real CLANGDWARF link failure on IA32.,False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11814,[Bug]: 901c4e3 breaks response to Enter key in Arm platform firmware menus,armvirtpkg|mdemodulepkg,False,0.9,"This is a specific bug report identifying a regression caused by a particular commit affecting menu navigation in ARM platform firmware, with enough information to investigate.",False,needs-triage
claude-opus-4-7,11800,[Bug]: non-x86 Option Rom never be reached if multiple Option Rom images are found on non-x86 platform.,mdemodulepkg,False,0.85,"This is a specific bug report about Option ROM dispatch logic failing to reach non-x86 ROMs when multiple images are present, which is a genuine firmware bug worth investigating.",False,needs-triage
claude-opus-4-7,11797,[Bug]: Build error when STATIC Stack check is enabled on X86 Architectures on GCC Build,mdepkg,False,0.9,"This is a legitimate build failure bug report related to GCC stack check on X86 architectures, which is a real EDK II build infrastructure issue.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11793,[Bug]: BdsDxe build fails with CLANGPDB,mdemodulepkg,False,0.9,"This is a legitimate build failure report for BdsDxe with the CLANGPDB toolchain, similar to historical VALID build error issues.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11792,[Bug]: UefiPayloadPkg cannot be built with VS2022,uefipayloadpkg,False,0.9,"This is a legitimate build failure report for UefiPayloadPkg with a specific toolchain (VS2022), similar to prior VALID build error issues.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11791,[Bug]: SignedCapsulePkg cannot be built with VS2022,signedcapsulepkg,False,0.9,"This is a legitimate build failure report for a specific package with a specific toolchain, similar to prior VALID build failure issues.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-opus-4-7,11790,[Bug]: CryptoPkg cannot be built with VS2022,cryptopkg,False,0.85,"This is a legitimate build failure report for CryptoPkg with VS2022 compiler, which is a valid bug for the EDK II tracker.",False,needs-maintainer-feedback
claude-opus-4-7,11787,[Bug]: HiiDatabaseDxe build fails with CLANGPDB,mdemodulepkg,False,0.85,"This is a legitimate build failure report for a specific module with a specific toolchain, similar to the historical VALID CLANGPDB build failure case.",False,needs-maintainer-feedback|needs-triage
claude-opus-4-7,11786,[Bug]: SetupBrowserDxe build fails with CLANGPDB,mdemodulepkg,False,0.9,"This is a legitimate build failure report for a specific package and toolchain combination, similar to historical VALID issues.",False,needs-maintainer-feedback|needs-triage
