model,issue_id,title,package,is_invalid,confidence,reason,true_invalid,state
claude-haiku-4-5,12141,[Bug]: KeyBoard Backspace is not work in UEFI shell when launch QEMU with -nographic mode,ovmfpkg,False,0.85,"This is a legitimate bug report describing a non-functional keyboard input feature (backspace) in UEFI shell under specific runtime conditions (QEMU -nographic mode), which relates to EDK II firmware functionality and has sufficient information to investigate.",False,needs-maintainer-feedback
claude-haiku-4-5,12077,[Bug]: Uncrustify configuration formats DEBUG macros incorrectly (contradicts Coding Standard 5.2.2.4),other,False,0.92,"This is a valid bug report about EDK II coding style enforcement tools (Uncrustify) producing output that contradicts the project's documented Coding Standard, which is within scope for EDK II infrastructure.",False,needs-maintainer-feedback|needs-owner|needs-triage
claude-haiku-4-5,12073,[Bug]: UsbMassStorageDxe: UsbMassReadBlocks lacks retry mechanism for transient USB failures,mdemodulepkg,False,0.92,"This is a legitimate bug report describing a missing retry mechanism in UsbMassStorageDxe that could improve robustness against transient USB failures, which aligns with the valid historical bugs about USB mass storage device handling.",False,needs-maintainer-feedback|needs-triage
claude-haiku-4-5,12067,[Bug]: MdeModulePkg/HiiDatabaseDxe: Parser issue in GetNameElement(),emulatorpkg|mdemodulepkg,False,0.92,"This is a legitimate bug report for a parser issue in MdeModulePkg's HiiDatabaseDxe module, which is a core EDK II package component.",False,
claude-haiku-4-5,12065,[Bug]: Code issue in SetupBrowserDxe introduce from  https://github.com/tianocore/edk2/pull/11686,mdemodulepkg,False,0.92,"This is a valid bug report identifying a code issue in MdeModulePkg/Universal/SetupBrowserDxe introduced by a specific pull request, which is a legitimate firmware component defect requiring investigation.",False,needs-triage
claude-haiku-4-5,12043,[Bug]: edk2:Shell won't build with GCC 16 with -Werror,shellpkg,False,0.95,"This is a legitimate build failure issue for ShellPkg with a newer compiler version (GCC 16), which is a valid EDK II build infrastructure concern similar to historical RISC-V and StdLib GCC build issues.",False,
claude-haiku-4-5,11965,[Bug]: qemu-kvm GUEST start failed on RISC-V,ovmfpkg,False,0.85,"This is a valid bug report describing a failure to start a RISC-V guest in qemu-kvm with OvmfPkg, which relates to EDK II firmware build and guest OS support.",False,needs-maintainer-feedback
claude-haiku-4-5,11948,[Bug]: Mismatch in the value of LAST_ATTEMPT_STATUS_ERROR_UNSUCCESSFUL_VENDOR_RANGE_MAX,mdepkg,False,0.85,"This appears to be a legitimate bug report about an incorrect constant value definition in MdePkg, which is an EDK II core package responsible for standard definitions and protocols.",False,needs-maintainer-feedback
claude-haiku-4-5,11895,[Bug]: /EmulatorPkg/Unix/Host/Host.h:69:12: fatal error: termio.h: No such file or directory,emulatorpkg,False,0.95,"This is a genuine build failure in EmulatorPkg's Unix host support where a required header file (termio.h) cannot be found, which is a legitimate bug affecting the build infrastructure.",False,needs-triage
claude-haiku-4-5,11882,[Bug]: RedfishPkg fails to build with 'lld-link: error: undefined symbol: _memcpy' in CLANGPDB (IA32 NOOPT),redfishpkg,False,0.95,"This is a legitimate build failure in RedfishPkg with a specific toolchain (CLANGPDB IA32 NOOPT) involving an undefined symbol, which aligns with similar historical valid issues involving build failures with specific compiler/linker combinations.",False,needs-maintainer-feedback|needs-triage
